ts_utc,game,market_type,market_key,line,side_a,venue_a,price_a,side_b,venue_b,price_b,implied_cost,roi_pct,net_edge_pct,arb_survived,would_trade,exec_status,confidence,note
2026-07-06T21:47:53Z,26JUL06USABEL,1h_total,1h_total|1.5,1.5,over,polymarket,0.34,under,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-06T21:48:13Z,26JUL07SUICOL,team_total,team_total|switzerland|0.5,0.5,over,polymarket,0.64,under,kalshi,0.35,0.99,1.0101,-0.5964,False,False,dryrun,high,computed
2026-07-06T21:48:13Z,26JUL06USABEL,team_total,team_total|usa|0.5,0.5,over,polymarket,0.8,under,kalshi,0.19,0.99,1.0101,-0.0999,False,False,dryrun,high,computed
2026-07-06T21:48:13Z,26JUL06USABEL,team_total,team_total|usa|1.5,1.5,over,polymarket,0.47,under,kalshi,0.52,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-06T21:48:13Z,26JUL06USABEL,1h_total,1h_total|1.5,1.5,over,polymarket,0.34,under,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-06T21:48:33Z,26JUL07SUICOL,team_total,team_total|switzerland|0.5,0.5,over,polymarket,0.64,under,kalshi,0.35,0.99,1.0101,-0.5964,False,False,dryrun,high,computed
2026-07-06T21:48:33Z,26JUL06USABEL,team_total,team_total|usa|0.5,0.5,over,polymarket,0.8,under,kalshi,0.19,0.99,1.0101,-0.0999,False,False,dryrun,high,computed
2026-07-06T21:48:33Z,26JUL06USABEL,team_total,team_total|usa|1.5,1.5,over,polymarket,0.47,under,kalshi,0.52,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-06T21:48:33Z,26JUL06USABEL,1h_total,1h_total|1.5,1.5,over,polymarket,0.34,under,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-06T21:48:53Z,26JUL07SUICOL,team_total,team_total|switzerland|0.5,0.5,over,polymarket,0.64,under,kalshi,0.35,0.99,1.0101,-0.5964,False,False,dryrun,high,computed
2026-07-06T21:48:53Z,26JUL06USABEL,team_total,team_total|usa|0.5,0.5,over,polymarket,0.8,under,kalshi,0.19,0.99,1.0101,-0.0999,False,False,dryrun,high,computed
2026-07-06T21:48:53Z,26JUL06USABEL,team_total,team_total|usa|1.5,1.5,over,polymarket,0.47,under,kalshi,0.52,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-06T21:48:53Z,26JUL06USABEL,1h_total,1h_total|1.5,1.5,over,polymarket,0.34,under,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-06T21:49:13Z,26JUL07SUICOL,team_total,team_total|switzerland|0.5,0.5,over,polymarket,0.64,under,kalshi,0.35,0.99,1.0101,-0.5964,False,False,dryrun,high,computed
2026-07-06T21:49:13Z,26JUL06USABEL,team_total,team_total|usa|0.5,0.5,over,polymarket,0.8,under,kalshi,0.19,0.99,1.0101,-0.0999,False,False,dryrun,high,computed
2026-07-06T21:49:13Z,26JUL06USABEL,team_total,team_total|usa|1.5,1.5,over,polymarket,0.47,under,kalshi,0.52,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-06T21:49:13Z,26JUL06USABEL,1h_total,1h_total|1.5,1.5,over,polymarket,0.34,under,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-06T21:49:33Z,26JUL07SUICOL,team_total,team_total|switzerland|0.5,0.5,over,polymarket,0.64,under,kalshi,0.35,0.99,1.0101,-0.5964,False,False,dryrun,high,computed
2026-07-06T21:49:33Z,26JUL06USABEL,team_total,team_total|usa|0.5,0.5,over,polymarket,0.8,under,kalshi,0.19,0.99,1.0101,-0.0999,False,False,dryrun,high,computed
2026-07-06T21:49:33Z,26JUL06USABEL,1h_total,1h_total|1.5,1.5,over,polymarket,0.34,under,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
