ts_utc,game,market_type,market_key,line,side_a,venue_a,price_a,side_b,venue_b,price_b,implied_cost,roi_pct,net_edge_pct,arb_survived,would_trade,exec_status,confidence,note
2026-07-08T15:41:24Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:41:44Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:41:44Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:41:44Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:42:04Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:42:04Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:42:04Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:42:24Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:42:24Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:42:24Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:42:44Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:42:44Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:42:44Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:43:04Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:43:04Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:43:04Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:43:24Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:43:24Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:43:24Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:43:44Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:43:44Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:43:44Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:44:04Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:44:04Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:44:04Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:44:24Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:44:24Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:44:24Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:44:44Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:44:44Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:44:44Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:45:04Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:45:04Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:45:04Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:45:24Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:45:24Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:45:24Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:45:44Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:45:44Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:45:44Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:46:04Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:46:04Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:46:04Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:46:24Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:46:24Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:46:24Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:46:44Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:46:44Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:46:44Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:47:04Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:47:04Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:47:04Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:47:24Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:47:24Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:47:24Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:47:44Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:47:44Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:47:44Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:48:04Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:48:04Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:48:04Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:48:24Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:48:24Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:48:24Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:48:44Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:48:44Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:48:44Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:49:04Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:49:04Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:49:04Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:49:24Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:49:24Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:49:24Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:49:44Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:49:44Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:49:44Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:50:04Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:50:04Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:50:04Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:50:24Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:50:24Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:50:24Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:50:44Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:50:44Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:50:44Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:51:04Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:51:04Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:51:04Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:51:24Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:51:24Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:51:24Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:51:44Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:51:44Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:51:44Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:52:04Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:52:04Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:52:04Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:52:24Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:52:24Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:52:24Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:52:44Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:52:44Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:52:44Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:53:04Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:53:04Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:53:04Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:53:24Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:53:24Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:53:24Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:53:44Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:53:44Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:53:44Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:54:04Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:54:04Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:54:04Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:54:24Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:54:24Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:54:24Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:54:44Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:54:44Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:54:44Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:55:04Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:55:04Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:55:04Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:55:24Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:55:24Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:55:24Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:55:44Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:55:44Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:55:44Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:56:04Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:56:04Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:56:04Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:56:24Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:56:24Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:56:24Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:56:44Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:56:44Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:56:44Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:57:04Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:57:04Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:57:04Z,26JUL10ESPBEL,spread,spread|1.5|spain,1.5,cover,polymarket,0.34,plus,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-08T15:57:24Z,26JUL10ESPBEL,team_total,team_total|spain|1.5,1.5,over,polymarket,0.57,under,kalshi,0.42,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
2026-07-08T15:57:24Z,26JUL10ESPBEL,total_goals,total_goals|2.5,2.5,over,kalshi,0.53,under,polymarket,0.46,0.99,1.0101,-0.7937,False,False,dryrun,high,computed
